,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
46,3,9,109,180,188,191,199,185,193,11.783988514976622,11.783988514976622,100.0,66.5045871559633,46.0,0.0468922704458236,-0.0483509972691535,0.0622954256832599,0.1074169725179672,0.0825002938508987,0.056424468755722,-0.0558604933321476,0.1027625948190689,0.0921333059668541,-0.0764965862035751,-0.0061121731996536,0.0724236518144607,0.0069632022641599,0.0724293291568756,-0.0650162175297737,0.0700874626636505,0.1654584556818008,-0.0004302491724956,-0.1419379115104675,-0.1074466407299041,-0.1197273358702659,-0.0687414184212684,0.0485270991921424,0.0658119469881057,-0.0067516742274165,-0.0544659942388534,-0.0886177197098732,-0.1241375431418418,-0.0625491067767143,0.0587564446032047,-0.1173345223069191,-0.1091305613517761,0.1300424486398697,-0.0721895396709442,0.0671505257487297,0.0745291337370872,0.0407967269420623,0.0445155501365661,-0.1172947585582733,0.0333218164741992,-0.0965681821107864,0.1424334347248077,-0.0431092232465744,0.002908737398684,0.0072980746626853,-0.072646863758564,0.1412360668182373,-0.0362197495996952,-0.1987291127443313,-0.0818674340844154,-0.0331707224249839,-0.0690206810832023,0.0362351760268211,-0.1496575325727462,0.0413366518914699,-0.0775424540042877,-0.0725176408886909,-0.0513077788054943,0.096225656569004,-0.2064969092607498,-0.1187413558363914,-0.1053051277995109,-0.0047194263897836,-0.173529103398323,-0.0596308670938015,-0.0331785976886749,-0.0682118162512779,0.0096060531213879,0.0196645837277174,0.1605799943208694,0.2138613313436508,0.0839926153421402,-0.0036847260780632,-0.1002126559615135,-0.1344277113676071,0.0307456571608781,-0.1172544807195663,0.0344281196594238,-0.0355350859463214,-0.0952403917908668,-0.1150385439395904,0.0396091192960739,0.0286824125796556,-0.1372131407260894,-0.0391365773975849,0.0807753875851631,0.0641463845968246,0.0737871006131172,0.051578190177679,-0.0952371656894683,-0.0326408930122852,-0.0372238717973232,-0.0532876290380954,-0.0369099788367748,-0.0238037593662738,-3.714189369929954e-05,0.0289489720016717,-0.0804885327816009,0.0097660077735781,0.1227716654539108,-0.0215002130717039,0.0697011724114418,-0.1758428066968917,0.1542591303586959,0.0209703482687473,-0.0130615904927253,0.1179617047309875,0.1128032058477401,-0.040963802486658,0.1843940019607544,0.012081841006875,-0.043074931949377,-0.0871142819523811,-0.0414046607911586,-0.0335955582559108,-0.1503529697656631,-0.0043543493375182,-0.0480631440877914,0.0063794353045523,0.160566821694374,-0.0583472959697246,-0.1462393105030059,0.0279692392796278,0.0388604737818241,0.1344665586948394,0.0147790201008319,0.046804342418909,0.0295013394206762
47,4,9,69,97,560,106,569,101,564,9.337473201948235,9.337473201948235,98.0,63.55072463768116,45.0,0.0485810600221157,-0.0512452013790607,0.0547236315906047,0.1098868027329444,0.0760057047009468,0.0581248104572296,-0.0474629774689674,0.1000469624996185,0.090724840760231,-0.0854420065879821,-0.0145428553223609,0.0594623833894729,-0.0038584920112043,0.077278546988964,-0.0684497877955436,0.0627568960189819,0.1493905931711197,0.0033834739588201,-0.1411217898130417,-0.1079756915569305,-0.1086916103959083,-0.0873132050037384,0.056123062968254,0.0591259598731994,-0.0057815471664071,-0.0624041557312011,-0.0831876620650291,-0.1473980993032455,-0.0612716116011142,0.0610045194625854,-0.1237802729010582,-0.0965956971049308,0.1351147443056106,-0.0651206821203231,0.0587294436991214,0.0805035904049873,0.0380556285381317,0.0490374565124511,-0.1056341603398323,0.0340008772909641,-0.108889602124691,0.1432258188724517,-0.0493969470262527,0.0014665223425254,0.0045370180159807,-0.0772852301597595,0.1485254913568496,-0.0340982675552368,-0.198112353682518,-0.0890909731388092,-0.0368479043245315,-0.0814556032419204,0.0469119660556316,-0.1410474181175232,0.0461475886404514,-0.0825992226600647,-0.0782949924468994,-0.0435905307531356,0.1080840751528739,-0.2007503360509872,-0.1123428791761398,-0.0990040227770805,-0.0106190582737326,-0.1819916814565658,-0.0444170273840427,-0.0389559864997863,-0.0837250798940658,0.0141181582584977,0.0218794383108615,0.1566361188888549,0.2147931605577469,0.0817730203270912,-0.0096511822193861,-0.0917427241802215,-0.1302857398986816,0.0143992621451616,-0.1174572333693504,0.0407860092818737,-0.041590079665184,-0.0824481919407844,-0.1098321452736854,0.048924297094345,0.0204849224537611,-0.1435207724571228,-0.0448521114885807,0.0907384827733039,0.0535119287669658,0.0813052058219909,0.048031348735094,-0.1075297892093658,-0.0334992706775665,-0.0483378730714321,-0.0618205815553665,-0.0406242869794368,-0.0150210838764905,0.0190582778304815,0.0325592271983623,-0.0659518986940383,-0.0018538931617513,0.1203165054321289,-0.0294518247246742,0.0743995159864425,-0.1738150417804718,0.1555439978837967,0.0147424349561333,-0.0150062162429094,0.1051280722022056,0.1148427873849868,-0.0410321578383445,0.1819011270999908,0.027389045804739,-0.0366123206913471,-0.0835541561245918,-0.0396006517112255,-0.0462455078959465,-0.1529718488454818,-0.0100745260715484,-0.0344328954815864,0.0034494306892156,0.1619420349597931,-0.0617775246500968,-0.1381101608276367,0.0164273008704185,0.0346329510211944,0.1345746666193008,0.0060903779231011,0.0379326269030571,0.0288078598678112
48,11,9,109,438,616,449,627,443,621,11.783988514976622,11.783988514976622,144.0,86.35779816513761,62.0,0.0472130291163921,-0.0399252511560916,0.0655525550246238,0.0887666344642639,0.0867600515484809,0.0609677657485008,-0.0553611777722835,0.1040996760129928,0.0953985676169395,-0.0764666199684143,-0.0225408654659986,0.0915402397513389,0.0307542942464351,0.0623804740607738,-0.0637923777103424,0.0619805417954921,0.1694923639297485,0.0132464542984962,-0.1466841250658035,-0.1335805356502533,-0.1131044253706932,-0.0761942714452743,0.0364317744970321,0.0723926573991775,-0.0046689673326909,-0.0430395081639289,-0.0828390270471572,-0.1206890568137168,-0.0569012984633445,0.0473217815160751,-0.1333975493907928,-0.1117040514945983,0.1335480064153671,-0.0862336531281471,0.0731966346502304,0.0736928656697273,0.040899321436882,0.0468508712947368,-0.1312043815851211,0.0439923256635665,-0.0670800954103469,0.1649790406227111,-0.0201576258987188,-0.0169959496706724,0.0165770389139652,-0.0734131038188934,0.1377565860748291,-0.0477068461477756,-0.1867803633213043,-0.0634838193655014,-0.0426577143371105,-0.0373138338327407,0.0318002738058567,-0.1329134553670883,0.0397640764713287,-0.0654053464531898,-0.0552472844719886,-0.0535494945943355,0.0904324054718017,-0.1902687698602676,-0.1081310138106346,-0.1161556541919708,-0.0047674211673438,-0.1609699428081512,-0.0509880892932415,-0.0414211302995681,-0.0925132110714912,0.0043339198455214,0.0120970979332923,0.1489795893430709,0.1959125846624374,0.0829198583960533,-0.015409791842103,-0.1006701961159706,-0.1341935694217682,0.0303274113684892,-0.1096041202545166,0.0351997762918472,-0.0598451644182205,-0.1049544364213943,-0.1013327091932296,0.0443360693752765,0.013820088468492,-0.1389047801494598,-0.0351288393139839,0.0909139961004257,0.0615163668990135,0.0752477720379829,0.0294887125492095,-0.1037107780575752,-0.0312407705932855,-0.0303749646991491,-0.0579861812293529,-0.0445948950946331,-0.0208204053342342,-0.0153794651851058,0.0217009708285331,-0.0848109275102615,0.0132658993825316,0.1214297041296958,-0.0119924116879701,0.0568823032081127,-0.1653275042772293,0.1785616725683212,0.0194872301071882,-0.0125976409763097,0.133499875664711,0.0912127345800399,-0.0397304259240627,0.1890930235385894,-0.0234205964952707,-0.0268761459738016,-0.0860851481556892,-0.0484144836664199,-0.0420141145586967,-0.1683825850486755,-0.0040822718292474,-0.0583515465259552,0.0270555485039949,0.1727962642908096,-0.0622489377856254,-0.1422790139913559,0.0405142195522785,0.0485150031745433,0.1388249099254608,0.0090036299079656,0.0523127913475036,0.0298448354005813
49,14,9,66,406,79,416,86,410,82,10.971036248396793,7.691002220225602,89.0,84.01515151515152,81.0,0.0406965278089046,-0.0524325259029865,0.0615230686962604,0.0860712081193924,0.0792505890130996,0.0705934762954711,-0.0519392453134059,0.1068338751792907,0.0937364250421524,-0.0714080780744552,-0.0167209189385175,0.0782365351915359,0.0250987373292446,0.0755190700292587,-0.069245845079422,0.0729893594980239,0.1645513772964477,0.0081804934889078,-0.1459662914276123,-0.1185219585895538,-0.1093700379133224,-0.0731847062706947,0.0452946051955223,0.0530241131782531,-0.012254730798304,-0.0541089698672294,-0.0807978734374046,-0.1243922337889671,-0.0432100407779216,0.0521915964782238,-0.1346304565668106,-0.0962235927581787,0.1375984698534011,-0.0794268622994422,0.0736185386776924,0.0680213794112205,0.0422850660979747,0.0413014739751815,-0.1150998175144195,0.0345238074660301,-0.0943925753235817,0.1495835334062576,-0.0495011731982231,0.0008414423791691,0.0166488625109195,-0.0802065804600715,0.1366397440433502,-0.0364578552544117,-0.214250385761261,-0.0792944729328155,-0.0285668056458234,-0.063101626932621,0.0487932004034519,-0.1394603103399276,0.047438021749258,-0.0720600634813308,-0.0713198333978653,-0.0510110594332218,0.104154422879219,-0.1938671618700027,-0.1086649000644683,-0.1029121354222297,-0.0051725776866078,-0.1693162471055984,-0.0757323652505874,-0.0317309200763702,-0.0689026117324829,0.004076681099832,0.0236152429133653,0.1699005961418151,0.2047233134508133,0.0702147185802459,-0.0010008427780121,-0.0988836511969566,-0.1413655579090118,0.0257293973118066,-0.1123439073562622,0.033006053417921,-0.0530579499900341,-0.0978141650557518,-0.1022960618138313,0.0343094058334827,0.0337128601968288,-0.1437470912933349,-0.0360043793916702,0.0843506678938865,0.0510313510894775,0.087605781853199,0.0396501496434211,-0.0919423028826713,-0.0329425111413002,-0.0248150769621133,-0.0400035344064235,-0.0462272316217422,-0.0199065133929252,0.0016833322588354,0.0326638966798782,-0.0848541185259819,0.0320538878440856,0.1007638052105903,-0.0157381389290094,0.0684239119291305,-0.174836978316307,0.1588052213191986,0.0159051027148962,-0.0162272099405527,0.1202114894986152,0.1090448126196861,-0.0393849685788154,0.1835552453994751,0.0154191572219133,-0.0425159111618995,-0.0916247889399528,-0.0514069497585296,-0.0289641786366701,-0.168448805809021,-0.0116196069866418,-0.0384886935353279,0.0049215899780392,0.1608768552541732,-0.0638274550437927,-0.1500445306301117,0.0282291769981384,0.055874690413475,0.1326638162136078,-0.0037009110674262,0.0255922675132751,0.0161517150700092
50,1,10,78,275,58,284,68,279,62,10.441534419118726,9.457055431575805,102.0,75.84615384615384,55.0,0.0518333874642849,-0.0509238317608833,0.0612660497426986,0.0917124077677726,0.0839422419667244,0.0670710653066635,-0.0497463382780551,0.1008627787232399,0.0760998278856277,-0.0822806358337402,-0.0088129350915551,0.0765139982104301,0.0079212542623281,0.0790115520358085,-0.071196973323822,0.0699665173888206,0.1583435237407684,-0.0048191100358963,-0.1398970931768417,-0.1193985119462013,-0.1020675078034401,-0.0724496692419052,0.0518146529793739,0.0578805357217788,-0.0096959825605154,-0.0574011765420436,-0.0776933878660202,-0.1269079148769378,-0.0591596215963363,0.0502759106457233,-0.1167093142867088,-0.1211291179060936,0.1285863518714904,-0.054518237709999,0.0585311502218246,0.0807311385869979,0.0277653746306896,0.0472577959299087,-0.1015595048666,0.0501294359564781,-0.0986204221844673,0.1530697345733642,-0.0327052138745784,-0.0009107450023293,0.0119255641475319,-0.0705258324742317,0.1582312285900116,-0.0384979471564292,-0.2142448723316192,-0.0749053657054901,-0.040666289627552,-0.0730078667402267,0.050113458186388,-0.1422235965728759,0.049686960875988,-0.0876530259847641,-0.0690841078758239,-0.0333958156406879,0.101601630449295,-0.2040601968765258,-0.1005538702011108,-0.1004537045955658,-0.0149660408496856,-0.1738108247518539,-0.0524340458214283,-0.0401046872138977,-0.0775060132145881,-0.0027113961987197,0.020840361714363,0.1696931421756744,0.2200323194265365,0.0848889574408531,-0.0113745173439383,-0.1017469987273216,-0.1394256502389907,0.0008354510064236,-0.1229201406240463,0.0316178649663925,-0.0472866371273994,-0.0817141756415367,-0.1080539524555206,0.0465401485562324,0.0306790117174386,-0.1435120850801468,-0.045838288962841,0.0883977562189102,0.0528401173651218,0.0777389928698539,0.0463040210306644,-0.0990342423319816,-0.0240705274045467,-0.042472168803215,-0.0600615926086902,-0.0407962091267108,-0.0299619249999523,0.0034018463920801,0.029759744182229,-0.0738640800118446,-0.0058257803320884,0.1083036288619041,-0.0342454686760902,0.0683684200048446,-0.1719738692045211,0.1462229341268539,0.0194990392774343,-0.0286416783928871,0.1110089719295501,0.1001031845808029,-0.0478306002914905,0.1883445680141449,0.006386870983988,-0.0404515825212001,-0.0874418094754219,-0.0482319816946983,-0.0349920876324176,-0.1590425372123718,-0.0262503549456596,-0.0347842723131179,-0.0086206905543804,0.163341224193573,-0.047246977686882,-0.1438553780317306,0.0264779683202505,0.0311779268085956,0.1286356896162033,0.0026365267112851,0.0497158877551555,0.0251235458999872
51,3,10,120,178,188,189,200,183,194,12.909944487358056,11.86591757935306,92.0,62.8,42.0,0.0529550574719905,-0.0342887341976165,0.0683240294456482,0.1049196645617485,0.0764748007059097,0.0575024299323558,-0.0520365312695503,0.1097501739859581,0.0839854851365089,-0.0679366961121559,-0.0165584627538919,0.0666290447115898,0.0057229520753026,0.0826818346977233,-0.0554319843649864,0.074742279946804,0.1607059836387634,0.002772225998342,-0.1394169181585312,-0.1058603748679161,-0.1179592683911323,-0.0766693204641342,0.0610097199678421,0.0668725594878196,-0.0054050413891673,-0.0569486655294895,-0.0890318676829338,-0.1390325725078582,-0.0670383870601654,0.052130788564682,-0.1298242509365081,-0.098750814795494,0.1366661339998245,-0.0713656395673751,0.0584245398640632,0.0782146006822586,0.0365342199802398,0.0448433123528957,-0.0975064933300018,0.036075409501791,-0.0991929322481155,0.1436416208744049,-0.0403087325394153,-0.0053458744660019,0.0134235192090272,-0.0740190744400024,0.1448436230421066,-0.0470783449709415,-0.2120668441057205,-0.0830488875508308,-0.0301038175821304,-0.0735401883721351,0.0384027063846588,-0.1475353389978408,0.0522346198558807,-0.0890257060527801,-0.0657066255807876,-0.0489296466112136,0.0979253128170967,-0.1989636570215225,-0.1157891973853111,-0.1085097268223762,-0.0007802781765349,-0.1717120558023452,-0.0596683286130428,-0.0315645486116409,-0.0764572620391845,0.0003056810237467,0.0366131514310836,0.1483471691608429,0.2216121852397918,0.085284799337387,-0.0112279150635004,-0.0956077277660369,-0.1245126724243164,0.0263235364109277,-0.1175230965018272,0.033162698149681,-0.0342261120676994,-0.0811938866972923,-0.114031046628952,0.0488144494593143,0.0291976649314165,-0.1337245553731918,-0.0395173095166683,0.0834316909313201,0.0527534298598766,0.0762640908360481,0.045801717787981,-0.1036480814218521,-0.0250257048755884,-0.039095040410757,-0.0622989907860755,-0.0315201133489608,-0.0236057452857494,0.0073672416619956,0.0310774408280849,-0.0799795314669609,0.0024966676719486,0.1154672652482986,-0.0124570773914456,0.0731256604194641,-0.1699472367763519,0.1556479185819625,0.0234568230807781,-0.004657648038119,0.1145822778344154,0.1086919009685516,-0.0417500995099544,0.1949291229248047,0.0089646205306053,-0.0373868234455585,-0.078966423869133,-0.0407065488398075,-0.0432878695428371,-0.1631166785955429,-0.0116141019389033,-0.0323354415595531,0.007406439166516,0.1534928083419799,-0.0548266805708408,-0.1523241251707077,0.0251621920615434,0.0278513617813587,0.1303988844156265,-0.0011808328563347,0.0427420064806938,0.0313229113817215
52,4,10,69,97,560,106,569,101,564,9.337473201948235,9.337473201948235,107.0,63.18840579710145,40.0,0.0403622686862945,-0.0426918603479862,0.0556054599583148,0.1136129051446914,0.0755101144313812,0.0645645037293434,-0.0483354367315769,0.0955748185515403,0.0871490463614463,-0.0856490582227706,-0.017551964148879,0.0630311593413353,0.0038247311022132,0.0683677941560745,-0.0737447217106819,0.0598428659141063,0.1477086544036865,-4.935284960083664e-05,-0.1476871073246002,-0.112715944647789,-0.1111949607729911,-0.0797315016388893,0.0606886334717273,0.0578654110431671,-0.0036334639880806,-0.0632715299725532,-0.092047244310379,-0.1542204320430755,-0.0528581999242305,0.0566635765135288,-0.1303187906742096,-0.0958699658513069,0.1271325647830963,-0.0636494010686874,0.0517123602330684,0.0772197321057319,0.0405175536870956,0.0507214330136776,-0.1144277080893516,0.0333747863769531,-0.1157015115022659,0.1459809690713882,-0.0538780316710472,-0.0016234698705375,0.0041811801493167,-0.0766085088253021,0.1466884315013885,-0.031872171908617,-0.1978089660406112,-0.0909326449036598,-0.0313817225396633,-0.0747299268841743,0.0427927710115909,-0.1436617821455001,0.0459049269556999,-0.0735282152891159,-0.0700097233057022,-0.0481218807399272,0.1038586795330047,-0.2058509886264801,-0.1136152595281601,-0.1101260781288147,-0.0120683163404464,-0.1800098270177841,-0.044014923274517,-0.0342637337744236,-0.081612691283226,0.0116710970178246,0.0232705920934677,0.1617602109909057,0.2172614783048629,0.0791065618395805,-0.0037711493205279,-0.1001467779278755,-0.1258395463228225,0.0242071710526943,-0.1134426817297935,0.0389144420623779,-0.0493308119475841,-0.0743210017681121,-0.1112870052456855,0.0530475974082946,0.0219308268278837,-0.141614094376564,-0.041895542293787,0.0894064158201217,0.0521966889500618,0.0762913227081298,0.0496805496513843,-0.1045695915818214,-0.0261909514665603,-0.0447714775800704,-0.0605295859277248,-0.0390149876475334,-0.0112349754199385,0.0231288857758045,0.0321774221956729,-0.0700382888317108,-0.0039461264386773,0.1152752414345741,-0.0306721646338701,0.0719155967235565,-0.1766805201768875,0.1529655158519745,0.0100933006033301,-0.0065709888003766,0.1006033569574356,0.1109705120325088,-0.0419539734721183,0.1831926852464676,0.0288075134158134,-0.0435913354158401,-0.0834142416715622,-0.0407643802464008,-0.0418015010654926,-0.151945561170578,-0.0075789117254316,-0.0385010987520217,0.0028344157617539,0.167051076889038,-0.0676657482981681,-0.1267763525247573,0.0177397113293409,0.0279882103204727,0.1364145874977111,0.0079641146585345,0.0356340780854225,0.0220593418926
53,11,10,109,443,615,454,626,448,620,11.783988514976622,11.783988514976622,143.0,96.55045871559632,67.0,0.0498449131846427,-0.0338125489652156,0.0605750866234302,0.0767802819609642,0.0900468528270721,0.0639367327094078,-0.0556370913982391,0.0919931456446647,0.0998072922229766,-0.0981677547097206,-0.0326355621218681,0.0882492959499359,0.0386887714266777,0.0522301457822322,-0.0755578428506851,0.0843568742275238,0.1699727773666381,-0.0087414933368563,-0.1601626425981521,-0.1408361792564392,-0.1248300448060035,-0.0600154250860214,0.0321454443037509,0.0560323037207126,0.0063784988597035,-0.0311999581754207,-0.0801036208868026,-0.1088366582989692,-0.0718130394816398,0.0454059913754463,-0.1390381157398224,-0.0866405293345451,0.1357482373714447,-0.0884390473365783,0.0874257683753967,0.084389604628086,0.0270859953016042,0.0509122163057327,-0.126549631357193,0.0390462167561054,-0.0666942745447158,0.1564686000347137,-0.0308146756142377,0.0125100249424576,0.0009249926661141,-0.0688636824488639,0.1413999497890472,-0.0454412773251533,-0.200401484966278,-0.0476715713739395,-0.0412016473710536,-0.0421376824378967,0.0397502332925796,-0.1375375390052795,0.0630186274647712,-0.0595776140689849,-0.0508571863174438,-0.0292474124580621,0.0882552787661552,-0.179901048541069,-0.1013005450367927,-0.1039886325597763,-0.0037014654371887,-0.165907397866249,-0.0669356808066368,-0.0603604651987552,-0.1039652153849601,0.0190524794161319,0.0270232465118169,0.1670318394899368,0.1748223453760147,0.0941354185342788,0.0071624894626438,-0.0921540558338165,-0.1486255228519439,0.0336171649396419,-0.1056666299700737,0.0395718663930892,-0.0731905922293663,-0.1050451397895813,-0.0934707224369049,0.0296845026314258,0.0114483060315251,-0.1282590329647064,-0.0328850299119949,0.0710051357746124,0.0410351790487766,0.0629421770572662,0.0226776953786611,-0.1021267771720886,-0.0139939133077859,-0.0074566560797393,-0.0359604768455028,-0.0189779847860336,-0.0381734818220138,-0.0071212854236364,0.0479998290538787,-0.08827655762434,0.0119601571932435,0.1087227687239646,-0.0122934579849243,0.0692986920475959,-0.1499219089746475,0.185512289404869,0.0280899126082658,-0.0147286485880613,0.1340856552124023,0.0871347561478614,-0.0440727844834327,0.1668547838926315,-0.0148911345750093,-0.0097596608102321,-0.0846397057175636,-0.0673001930117607,-0.045944795012474,-0.1743169426918029,-0.0096145421266555,-0.0724022984504699,0.0390146002173423,0.1618247330188751,-0.0540874190628528,-0.1578610688447952,0.0575160570442676,0.0747887566685676,0.1528145223855972,-0.0157159455120563,0.0374744571745395,0.0377832502126693
54,14,10,52,412,79,420,86,416,82,8.682431421244592,7.605665904189708,86.0,83.36538461538461,80.0,0.0455516502261161,-0.0496924854815006,0.0616322308778762,0.1016419678926467,0.0864040330052375,0.0559356324374675,-0.0420220121741294,0.1107995435595512,0.0894467681646347,-0.0710370764136314,-0.0201968234032392,0.0816214606165885,0.0157000627368688,0.067796841263771,-0.0658716261386871,0.0732642412185669,0.1646126508712768,0.0060177310369908,-0.1426698565483093,-0.1151430159807205,-0.1085321083664894,-0.0813406109809875,0.0684904679656028,0.0597938187420368,-0.0037444587796926,-0.0532066337764263,-0.0860345959663391,-0.1243442595005035,-0.042944062501192,0.0516654960811138,-0.1221465617418289,-0.1091860011219978,0.1318441331386566,-0.0719317719340324,0.0578136518597602,0.0793263167142868,0.0404868982732296,0.0452275387942791,-0.1147016584873199,0.0372930355370044,-0.0952874347567558,0.1407819986343383,-0.0590734481811523,-0.0069387899711728,0.0214493125677108,-0.0732908323407173,0.1282833665609359,-0.0400354154407978,-0.2060061395168304,-0.085747130215168,-0.0393123999238014,-0.0626999139785766,0.0454302877187728,-0.1358684003353119,0.0515534579753875,-0.0819524228572845,-0.0563395358622074,-0.0306123085319995,0.1003444343805313,-0.2057203352451324,-0.12183378636837,-0.1090410649776458,-0.0037813736125826,-0.1776662617921829,-0.0714730843901634,-0.040623802691698,-0.0792423859238624,0.0084747094660997,0.0206534154713153,0.1515148282051086,0.2022583484649658,0.0770740285515785,-0.004925275221467,-0.1020543724298477,-0.1362364143133163,0.0360374376177787,-0.118253618478775,0.023349180817604,-0.0223660264164209,-0.1022254079580307,-0.1112858653068542,0.04252764955163,0.0407812967896461,-0.1443821042776107,-0.0343234576284885,0.0881289914250373,0.0349599011242389,0.0835960209369659,0.039322268217802,-0.0927559658885002,-0.0336183831095695,-0.0347601883113384,-0.0453094542026519,-0.0346194095909595,-0.0243130233138799,-0.0016190875321626,0.0223334413021802,-0.0846573561429977,0.0111021753400564,0.1089487597346305,-0.0146813243627548,0.0690894424915313,-0.1727947294712066,0.1545241624116897,0.0102492170408368,-0.0085463346913456,0.1101123988628387,0.1212918907403945,-0.0406468734145164,0.1985999196767807,0.0232148692011833,-0.0482051186263561,-0.0902082473039627,-0.0568760223686695,-0.0295833330601453,-0.1713209748268127,-0.0201555509120225,-0.0250295456498861,0.0079035013914108,0.1705839037895202,-0.0503894723951816,-0.1355800628662109,0.0229110643267631,0.0340519957244396,0.1253942996263504,-0.0027061866130679,0.0401439443230629,0.0203157924115657
55,1,11,69,273,54,282,63,277,58,9.337473201948235,9.337473201948235,91.0,70.21739130434783,48.0,0.0541530400514602,-0.0482506267726421,0.0560756102204322,0.1067990884184837,0.0847224593162536,0.0541260316967964,-0.0436668917536735,0.101855918765068,0.0883247330784797,-0.0817375183105468,-0.0256117470562458,0.0624994412064552,0.0061284797266125,0.0779818296432495,-0.0650030374526977,0.0726701468229293,0.1543020457029342,-0.0008495954680256,-0.1347602605819702,-0.1101529076695442,-0.1070641428232193,-0.0952816158533096,0.0593235082924366,0.0599735826253891,-0.0045551471412181,-0.0621793791651725,-0.0875815749168396,-0.1339324563741684,-0.0494495704770088,0.0699964240193367,-0.1137827783823013,-0.100425474345684,0.1344506591558456,-0.0642033889889717,0.0590426102280616,0.0766586661338806,0.0388308428227901,0.0633351132273674,-0.1072041168808937,0.0361963845789432,-0.0928065031766891,0.1466196477413177,-0.0569016709923744,-0.0051539246924221,0.0107945622876286,-0.0803784653544426,0.1432789713144302,-0.0311542954295873,-0.1971824020147323,-0.0864104479551315,-0.0282909888774156,-0.0794435888528823,0.0476637817919254,-0.1436805576086044,0.0384155437350273,-0.0762030407786369,-0.0681779384613037,-0.0389372557401657,0.1167935132980346,-0.2049031108617782,-0.1136537045240402,-0.1009590774774551,-0.0092494329437613,-0.1787576526403427,-0.0490274168550968,-0.0316981747746467,-0.0752121955156326,0.0157174170017242,0.0214231256395578,0.1624954491853714,0.2159551829099655,0.0872995480895042,-0.0131342895328998,-0.0989424437284469,-0.1264177113771438,0.0185379814356565,-0.1051162108778953,0.0311560705304145,-0.0312165282666683,-0.0824605152010917,-0.1176901832222938,0.0455341376364231,0.0212996862828731,-0.1485456526279449,-0.0456556603312492,0.0891042277216911,0.0555998422205448,0.0749079808592796,0.0467370115220546,-0.1039652451872825,-0.0390948019921779,-0.0479283072054386,-0.05604749917984,-0.033919733017683,-0.0204869620501995,0.0008319971966557,0.0336969755589962,-0.0664226338267326,0.0087178274989128,0.119373045861721,-0.0364371053874492,0.0747111290693283,-0.1770610511302948,0.1544412672519683,0.0062124892137944,-0.0059873242862522,0.112863004207611,0.1164155453443527,-0.0335251986980438,0.1865668594837188,0.0268114246428012,-0.0378575325012207,-0.086467869579792,-0.044541098177433,-0.0446535423398017,-0.1581223160028457,-0.0096716107800602,-0.0341508388519287,0.0035495636984705,0.1618205159902572,-0.0594059713184833,-0.1368522942066192,0.0147174214944243,0.0369052216410636,0.131313219666481,-0.001313928165473,0.048681404441595,0.0233882144093513
