all_stack_cell_id,all_stack_centroid_x,all_stack_centroid_y,all_stack_frame_nb
11,606.177300613497,436.204294478528,13
11,608.866626065773,437.014007308161,14
11,613.612280701754,435.849707602339,15
11,615.809739866909,435.732304900181,16
11,619.880952380952,435.355952380952,17
11,623.780701754386,436.9,18
11,627.179589509692,435.139680729761,19
11,630.051839464883,438.483277591973,20
11,632.300644814616,435.620365394949,21
11,633.221409214092,432.70325203252,22
11,629.462837837838,428.199324324324,23
11,628.006049447659,424.007101525513,24
11,628.292593079858,422.25391395869,25
11,627.169861111111,420.687916666667,26
11,628.412388162423,419.288644184446,27
11,631.986749594375,419.971606273661,28
11,632.481719229696,419.263466368965,29
11,636.921597633136,419.149408284024,30
12,656.832293291732,617.571762870515,1
12,656.28978978979,614.391891891892,2
12,655.245185185185,614.006666666667,3
12,654.096439169139,613.838278931751,4
12,653.399212598425,613.30157480315,5
12,653.469325153374,613.245398773006,6
12,653.889880952381,613.949404761905,7
12,654.828445747801,613.520527859238,8
12,655.418424753868,611.902250351617,9
12,655.854253835425,611.519525801953,10
12,656.575391180654,609.141536273115,11
12,656.529411764706,609.682352941176,12
12,656.557575757576,610.5,13
12,656.868098159509,612.239263803681,14
12,657.298449612403,611.366666666667,15
12,656.880952380952,613.440476190476,16
12,656.730543318649,613.617474302496,17
12,655.636296296296,614.86,18
12,655.358006042296,612.503021148036,19
12,655.321875,610.834375,20
12,655.437823834197,611.455094991364,21
12,654.939716312057,611.968085106383,22
12,654.463636363636,613.121818181818,23
12,657.000917431193,612.263302752294,24
12,656.368327402135,612.998220640569,25
12,655.08234295416,612.681663837012,26
12,654.808441558442,610.477272727273,27
12,655.126582278481,611.079113924051,28
12,654.853233830846,612.485074626866,29
12,654.470992366412,613.368702290076,30
13,675.927843803056,713.713921901528,1
13,673.204697986577,711.48322147651,2
13,669.165071770335,709.975279106858,3
13,668.547619047619,708.682266009852,4
13,669.366043613707,708.060747663551,5
13,668.02,707.622857142857,6
13,665.637479541735,707.136661211129,7
13,666.893846153846,708.46,8
13,666.192889561271,709.200453857791,9
13,670.046021840874,709.886895475819,10
13,672.055555555556,709.103603603604,11
13,672.092592592593,708.632716049383,12
13,668.154895666132,711.060192616372,13
13,666.364864864865,708.614864864865,14
13,667.385167464115,707.643540669856,15
13,667.383683360258,708.184975767367,16
13,668.153571428571,705.896428571429,17
13,667.151741293532,706.199834162521,18
13,666.332278481013,706.724683544304,19
13,666.482839313573,708.358034321373,20
13,667.116954474097,709.462323390895,21
13,668.798187808896,710.920098846787,22
13,668.845454545455,710.376033057851,23
13,668.480830670926,709.988817891374,24
13,668.478527607362,709.871165644172,25
13,666.98417721519,711.167721518987,26
13,667.141975308642,709.256172839506,27
13,667.340125391849,709.615987460815,28
13,665.56511627907,709.881395348837,29
13,665.41007751938,710.343410852713,30
14,702.522222222222,805.326523297491,1
14,703.716689798751,800.467557251908,2
14,701.223741007194,804.08273381295,3
14,701.498571428571,804.21,4
14,699.989100817439,804.367847411444,5
14,703.403579254931,803.196128560993,6
14,706.274055595153,806.828581610834,7
14,703.624108416548,804.093437945792,8
14,699.52573266619,805.128305932809,9
14,700.389992902768,807.052874378992,10
14,706.704363636364,801.846181818182,11
14,712.917088297699,798.96605190142,12
14,703.668265682657,803.956088560886,13
14,703.157352941176,804.927941176471,14
14,704.811660007265,804.015256084272,15
14,706.259969902182,803.793453724605,16
14,704.913580246914,802.16975308642,17
14,704.657536870331,804.164719402413,18
14,704.977042801556,803.061089494163,19
14,704.274803149606,803.944094488189,20
14,704.8290632506,802.271817453963,21
14,705.82428115016,801.501597444089,22
14,705.847757671125,801.238788355626,23
14,703.399022801303,803.14332247557,24
14,703.025641025641,803.111245709671,25
14,704.364505403159,802.830008312552,26
14,704.333470057424,800.299015586546,27
14,705.713438735178,800.233596837945,28
14,702.1124893071,802.690761334474,29
14,700.589605734767,805.935483870968,30
15,752.48,1016.84,1
15,748.878640776699,1017.2572815534,2
15,750.005154639175,1017.26288659794,3
15,754.625628140703,1016.63567839196,4
15,755.775510204082,1016.63265306122,5
15,755.345410628019,1016.35024154589,6
15,757.053719008264,1015.8305785124,7
15,757.562256809339,1015.31322957198,8
15,754.549808429119,1015.4846743295,9
15,755.128318584071,1016.03982300885,10
15,753.86974789916,1016.5756302521,11
15,754.830508474576,1016.40677966102,12
15,754.430612244898,1015.97346938776,13
15,758.530837004405,1016.34581497797,14
15,758.335443037975,1016.36075949367,15
15,760.698237885463,1016.68061674009,16
15,761.316593886463,1016.81004366812,17
15,761.619266055046,1017.06880733945,18
15,761.770042194093,1016.47046413502,19
15,761.937209302326,1017.23023255814,20
15,762.711538461538,1017.39423076923,21
15,762.443005181347,1018.08031088083,22
15,763.334061135371,1017.27292576419,23
15,764.054112554113,1017.27489177489,24
15,763.801255230126,1017.12343096234,25
15,762.823671497585,1017.77053140097,26
15,760.849056603774,1017.59433962264,27
15,760.177248677249,1018.25132275132,28
15,760.596446700508,1017.89593908629,29
15,762.244394618834,1017.42825112108,30
16,764.599800399202,729.607784431138,1
16,765.582721053965,726.186470737269,2
16,765.714437367304,726.869426751592,3
16,767.083422746781,727.265289699571,4
16,766.992957746479,727.38082340195,5
16,766.873407427487,726.767958796422,6
16,766.204651162791,728.158139534884,7
16,767.784454244763,727.193495038589,8
16,768.049618320611,726.509814612868,9
16,767.895222584148,728.78990228013,10
16,767.576655052265,728.31068524971,11
16,767.551044083527,727.059164733179,12
16,767.625581395349,727.588372093023,13
16,767.446537059538,728.933778857837,14
16,768.450248756219,728.457711442786,15
16,768.705479452055,730.349315068493,16
16,769.191292875989,730.555408970976,17
16,768.393506493506,731.848051948052,18
16,768.179504814305,729.376203576341,19
16,766.8828125,728.705729166667,20
16,767.192509855453,729.891590013141,21
16,770.137755102041,734.586734693878,22
16,771.497572815534,743.594660194175,23
16,768.991985203452,730.767570900123,24
16,771.058583106267,711.513623978202,25
16,779.611111111111,709.175438596491,26
16,767.888888888889,730.246376811594,27
16,766.646987951807,739.880722891566,28
16,770.284557907846,725.806351183063,29
16,769.415275994865,730.624518613607,30
17,865.623910050482,987.221202386416,1
17,867.70162601626,986.991056910569,2
17,866.411890504705,986.316082121471,3
17,867.55622034248,989.227357128121,4
17,862.5625,992.25946969697,5
17,855.248277927523,994.09913147649,6
17,853.74213836478,997.450513075141,7
17,860.858851674641,990.433971291866,8
17,857.636321195145,989.21802054155,9
17,853.054639175258,991.390721649485,10
17,853.147228033473,992.522751046025,11
17,864.703661844485,994.696880650995,12
17,863.718389451377,996.451848363551,13
17,856.920657818811,1002.32487016734,14
17,857.530634573304,1001.39496717724,15
17,860.417670682731,1005.49129852744,16
17,861.977864948165,1001.6853460353,17
17,863.03228962818,1004.32811480757,18
17,865.948517940718,1002.99594383775,19
17,864.041095890411,1004.71855541719,20
17,862.735596707819,1005.54423868313,21
17,864.467741935484,1007.39677419355,22
17,862.753509496284,1006.06523534269,23
17,859.204918032787,1003.58743169399,24
17,860.902255639098,1001.13847117794,25
17,860.820547945205,1002.15342465753,26
17,863.416426512968,1001.92939481268,27
17,860.283410138249,1004.3495720869,28
17,861.789437585734,1005.29492455418,29
17,861.327327327327,1005.98423423423,30
18,871.4264,243.6792,1
18,868.267255216693,238.321829855538,2
18,868.091452991453,240.245299145299,3
18,868.385620915033,243.209150326797,4
18,868.333082706767,246.462406015038,5
18,870.193693693694,246.433933933934,6
18,869.808823529412,247.229411764706,7
18,871.40243902439,245.865853658537,8
18,869.020391517129,244.534257748776,9
18,870.153435114504,248.932061068702,10
18,869.588154269973,246.629476584022,11
18,871.657804459691,243.932246998285,12
18,870.344444444444,244.563247863248,13
18,872.477596741344,241.214867617108,14
18,871.376984126984,239.857142857143,15
18,871.084745762712,242.220338983051,16
18,870.861216730038,244.591254752852,17
18,872.094262295082,245.241803278689,18
18,873.849425287356,243.077011494253,19
18,874.677304964539,243.575650118203,20
18,876.062790697674,243.923255813953,21
18,876.493135011442,250.16819221968,22
18,877.530501089325,251.656862745098,23
18,876.715932914046,250.745283018868,24
18,873.715885947047,250.730142566191,25
18,870.601503759398,248.515037593985,26
18,870.5,246.761992619926,27
18,871.730769230769,250.987179487179,28
18,872.512048192771,252.635972461274,29
18,872.529360967185,252.329015544041,30
19,68.30007390983,107.609756097561,1
19,71.1491666666667,101.775833333333,2
19,67.3979020979021,102.027272727273,3
19,71.3271428571429,99.7585714285714,4
19,68.4877883310719,100.940298507463,5
19,68.1978171896316,100.968622100955,6
19,67.9601406799531,100.218640093787,7
19,68.8383458646616,99.6541353383459,8
19,70.7743165924984,96.2314049586777,9
19,73.6093088857546,94.9696755994358,10
19,74.0272536687631,92.2585604472397,11
19,74.4086573734409,90.05502567865,12
19,72.8356066044508,89.6267049533381,13
19,72.3838001514005,88.2339137017411,14
19,71.9861111111111,83.9007936507936,15
19,77.7302688638335,88.9627059843885,16
19,77.2565656565657,88.3606060606061,17
19,74.6293103448276,89.1530172413793,18
19,65.1350114416476,80.2299771167048,19
19,65.4312039312039,79.7407862407862,20
19,67.8352272727273,84.2689393939394,21
19,73.4248291571754,85.0820045558087,22
19,71.2062084257206,83.810421286031,23
19,80.1043956043956,81.6648351648352,24
20,9.44413407821229,23.7905027932961,1
20,9.98101265822785,21.2088607594937,2
20,7.53053435114504,20.293893129771,3
20,7.8968253968254,18.9444444444444,4
20,10.3795180722892,19.1987951807229,5
20,10.9021739130435,21.4565217391304,6
20,11.0591397849462,20.1451612903226,7
20,11.4263157894737,18.5315789473684,8
20,9.148,14.108,9
20,12.6756756756757,11.9864864864865,10
20,12.8125,11.46875,11
20,9.88938053097345,11.570796460177,12
20,9.87837837837838,11.6261261261261,13
20,9.90740740740741,11.2407407407407,14
20,6.28048780487805,13.4268292682927,15
20,7.0959595959596,14.2272727272727,16
20,10.7575757575758,12.4393939393939,17
20,11.9705882352941,12.7549019607843,18
20,12.9478527607362,12.7638036809816,19
20,14.8567251461988,11.7456140350877,20
21,854.796644295302,381.993959731544,1
21,853.819895968791,380.787386215865,2
21,852.649100257069,380.456298200514,3
21,853.251724137931,381.762068965517,4
21,854.480501392758,382.940111420613,5
21,856.520746887967,383.345089903181,6
21,853.11262553802,383.895982783357,7
21,853.956233421751,383.115384615385,8
21,853.368938401048,382.357142857143,9
21,853.697183098591,383.838028169014,10
21,853.061877667141,383.747510668563,11
21,853.296661608498,383.320940819423,12
21,854.633144475921,386.247875354108,13
21,855.383928571429,387.491071428571,14
21,854.853037766831,385.608374384236,15
21,855.323223570191,387.097920277296,16
21,856.959459459459,386.503861003861,17
21,861.142458100559,386.695530726257,18
21,861.768171021378,383.375771971496,19
22,209.018538713195,55.0747001090513,1
22,208.353530031612,53.4351949420443,2
22,208.83655438984,52.5400331308669,3
22,209.466034755134,52.4765666140074,4
22,213.138959390863,54.4619289340102,5
22,208.162134427912,53.4966649563879,6
22,202.195322117357,50.3422240459581,7
23,907.286301369863,143.138356164384,1
23,908.362433862434,144.145502645503,2
23,906.754437869822,142.795857988166,3
23,910.43984962406,141.657894736842,4
23,920.818518518519,143.351851851852,5
23,917.067944250871,141.66724738676,6
24,1012.65068493151,421.167808219178,1
24,1012.95728417266,421.819694244604,2
24,1014.18921953958,409.257720381808,3
24,1014.04212454212,412.910256410256,4
24,1013.66648321409,412.794166208035,5
24,1014.46282973621,412.741007194245,6
25,502.917452830189,540.48820754717,1
25,503.472081218274,531.494923857868,2
25,510.746376811594,527.630434782609,3
26,84.8873820754717,898.587067610063,1
26,66.6302706104468,907.550031466331,2
27,457.009546539379,553.649164677804,1
27,456.675461741425,553.013192612137,2
28,545.061075268817,483.747956989247,1
28,548.902358749314,480.364783324191,2
29,546.534482758621,693.293103448276,1
29,545.794117647059,690.852941176471,2
30,888.754917597023,803.627325890484,1
30,913.342342342342,810.54954954955,2
31,65.4351351351351,35.8945945945946,1
31,64.2576197387518,34.5595065312046,2
31,63.7425952045134,34.583215796897,3
31,65.0881523272214,34.7496473906911,4
31,65.6997226074896,34.5291262135922,5
31,63.3698060941828,33.9432132963989,6
31,61.7674491392801,37.2215962441315,7
31,64.7760416666667,33.8046875,8
31,61.6269198547892,38.5587824629992,9
31,62.9147286821705,39.5624164661855,10
32,23.3830897703549,163.149269311065,1
32,19.3385650224215,156.701793721973,2
33,77.1594,485.965,1
33,78.244140625,485.42421875,2
33,76.9584802193498,488.148452800627,3
33,76.3063557384545,491.457704618198,4
33,74.4769901853871,496.557906215921,5
33,71.3078298887122,496.723569157393,6
34,14.1997105643994,565.532079112397,1
34,14.076512455516,563.286476868327,2
35,12.8222591362126,850.662790697674,1
35,12.9979381443299,836.452920962199,2
35,12.5042301184433,833.983925549915,3
35,14.8529411764706,831.161764705882,4
35,16.9724637681159,824.160869565217,5
35,19.1770833333333,822.479166666667,6
35,28.8254237288136,817.859322033898,7
36,28.7910216718266,981.72600619195,1
36,28.4691753402722,980.359887910328,2
36,27.1887858007261,980.325937878177,3
36,45.0883575883576,979.880457380457,4
36,47.4094567404427,980.252515090543,5
36,67.7863705972435,983.388208269525,6
37,109.383281840027,735.010298661174,1
37,111.909972299169,733.490304709141,2
37,114.383190883191,732.052706552707,3
37,115.169790915645,732.731434751262,4
37,116.560294117647,733.972058823529,5
37,112.794600136705,736.765892002734,6
37,109.95152158528,738.063340410474,7
37,104.944594594595,738.525,8
37,105.652165932452,736.61949339207,9
37,109.038007089405,736.546671918078,10
37,101.721170697511,740.622152120575,11
37,104.343755398169,741.229573328727,12
37,102.942857142857,742.625714285714,13
37,103.432177197802,741.392857142857,14
37,101.128115015974,737.528115015974,15
37,100.925621007807,740.284882895671,16
38,92.5750139431121,834.105409927496,1
38,96.3766250157769,844.106903950524,2
38,92.6028315946349,862.933681073025,3
38,95.2172135137767,863.629734203096,4
38,97.9137931034483,867.907976734524,5
38,98.0886909372579,867.359024012394,6
38,99.1317093311313,873.128406275805,7
39,135.419508867667,60.7049795361528,1
40,110.320062860136,986.006024096386,1
40,117.308823529412,966.403743315508,2
40,115.886009423704,967.051830373324,3
41,216.451678347473,152.282736997418,1
41,212.825319595497,148.521465369204,2
41,207.095665171898,145.528350772297,3
41,209.338121229532,148.083309393852,4
41,211.756164383562,148.625367833587,5
41,213.131877022654,151.088187702265,6
41,209.093286742906,146.806120288014,7
41,214.446639121233,149.660384964225,8
41,212.790311685805,147.798127955225,9
42,221.116184677828,16.8082191780822,1
42,220.049414161997,15.3418237391747,2
42,224.693326271186,15.9782838983051,3
42,224.698732718894,14.3945852534562,4
42,224.272348033373,14.0166865315852,5
42,221.907986111111,14.4496527777778,6
42,225.175292153589,14.7267668336116,7
42,218.18355908454,34.2706679121906,8
43,299.369017632242,987.587321578505,1
43,298.817384370016,985.854066985646,2
43,296.833867093675,987.461569255404,3
43,297.94726407613,986.549960348929,4
43,297.358293075684,986.785024154589,5
43,294.684995737425,987.020886615516,6
43,295.090948651001,986.734116623151,7
43,293.68006993007,986.896853146853,8
43,293.318025751073,987.185836909871,9
43,293.106007067138,989.102473498233,10
43,291.204504504504,988.105405405405,11
43,291.490875912409,988.974452554745,12
43,291.284408084697,990.227622714148,13
43,293.048928238583,990.804753028891,14
43,292.105511165745,985.868469575907,15
44,509.407651072125,608.846734892787,1
44,485.713846583764,603.394578734107,2
44,486.870607028754,599.407348242812,3
44,490.564482579303,599.703848153926,4
44,484.444760905411,596.476690151402,5
44,490.592177279402,598.466292884795,6
44,491.973405662874,600.026991267531,7
44,491.405206415987,597.942413883776,8
44,490.348195329087,596.849256900212,9
44,492.939489671932,599.199635479951,10
44,490.454909819639,597.308617234469,11
45,582.599933433184,633.73639540689,1
46,452.232026143791,1016.84640522876,1
46,455.438189845475,1014.2417218543,2
46,454.478181818182,1012.36545454545,3
46,458.531078610603,1011.77422303473,4
46,460.535087719298,1013.8201754386,5
46,450.432907348243,1007.03993610224,6
46,441.770569620253,1001.65506329114,7
46,454.413043478261,1007.27536231884,8
46,456.708981001727,1009.94214162349,9
46,448.316199376947,1010.16666666667,10
46,449.5,1010.07057057057,11
46,451.987951807229,1009.95481927711,12
46,454.43023255814,1010.11337209302,13
46,498.833333333333,1017.61594202899,14
46,465.138418079096,1014.14971751412,15
47,534.066037735849,743.311320754717,1
47,537.216738197425,727.422746781116,2
47,539.869565217391,721.413043478261,3
47,539.206293706294,721.346153846154,4
47,538.859430604982,724.681494661922,5
47,537.806666666667,725.573333333333,6
47,535.159574468085,726.034954407295,7
47,537.083333333333,725.770833333333,8
47,537.640939597315,725.271812080537,9
48,590.10092487425,516.262372221321,1
